"motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"MA1649.1",153,6119,13.0993150684931,15.2975,0.856304302565331,0.985918706048534,"ZBTB12",0.999999999974052
"MA0804.1",29,1425,2.48287671232877,3.5625,0.696947849074742,0.985924204568055,"TBX19",0.999999999974052
"MA0046.2",55,2460,4.70890410958904,6.15,0.765675464973828,0.986512302556035,"HNF1A",0.999999999974052
"MA0625.1",97,4061,8.30479452054795,10.1525,0.818004877670322,0.986843126573359,"NFATC3",0.999999999974052
"MA1540.1",133,5398,11.3869863013699,13.495,0.843792982687652,0.986936356172634,"NR5A1",0.999999999974052
"MA0597.1",138,5589,11.8150684931507,13.9725,0.845594452900389,0.987510564395616,"THAP1",0.999999999974052
"MA1110.1",53,2391,4.53767123287671,5.9775,0.759125258532281,0.987533911319273,"NR1H4",0.999999999974052
"MA0505.1",186,7340,15.9246575342466,18.35,0.867828748460304,0.987571792072954,"Nr5a2",0.999999999974052
"MA1631.1",231,8962,19.777397260274,22.405,0.882722484279133,0.987694592945404,"ASCL1(var.2)",0.999999999974052
"MA0879.1",30,1482,2.56849315068493,3.705,0.69325051300538,0.988271262647799,"Dlx1",0.999999999974052
"MA0614.1",74,3208,6.33561643835616,8.02,0.789977112014484,0.988339563400497,"Foxj2",0.999999999974052
"MA1641.1",112,4639,9.58904109589041,11.5975,0.826819667677552,0.988408068933932,"MYF5",0.999999999974052
"MA0729.1",81,3484,6.93493150684932,8.71,0.79620338769797,0.989191677593787,"RARA",0.999999999974052
"MA0869.1",78,3370,6.67808219178082,8.425,0.792650705255884,0.989197587275155,"Sox11",0.999999999974052
"MA1645.1",116,4802,9.93150684931507,12.005,0.827280870413583,0.989486820861518,"NKX2-2",0.999999999974052
"MA0893.2",41,1936,3.51027397260274,4.84,0.725263217479905,0.989495648418262,"GSX2",0.999999999974052
"MA1606.1",98,4134,8.39041095890411,10.335,0.811844311456614,0.989827590723205,"Foxf1",0.999999999974052
"MA0788.1",91,3871,7.79109589041096,9.6775,0.805073199732468,0.989870715525476,"POU3F3",0.999999999974052
"MA0887.1",21,1120,1.79794520547945,2.8,0.642123287671233,0.989892247383352,"EVX1",0.999999999974052
"MA0624.1",96,4063,8.21917808219178,10.1575,0.809173328298477,0.990138051270884,"NFATC1",0.999999999974052
"MA0805.1",106,4453,9.07534246575342,11.1325,0.815211539703878,0.991135284145798,"TBX1",0.999999999974052
"MA0889.1",28,1424,2.3972602739726,3.56,0.673387717408034,0.99114597941052,"GBX1",0.999999999974052
"MA1105.2",87,3740,7.4486301369863,9.35,0.796644934437038,0.991335036197637,"GRHL2",0.999999999974052
"MA0141.3",90,3855,7.7054794520548,9.6375,0.79953094184745,0.991423169029019,"ESRRB",0.999999999974052
"MA0630.1",38,1838,3.25342465753425,4.595,0.708035834066213,0.991679012194333,"SHOX",0.999999999974052
"MA0717.1",38,1838,3.25342465753425,4.595,0.708035834066213,0.991679012194333,"RAX2",0.999999999974052
"MA0913.2",58,2633,4.96575342465753,6.5825,0.754387151486143,0.991870723705583,"HOXD9",0.999999999974052
"MA0878.2",49,2282,4.19520547945205,5.705,0.735355912261535,0.992069765765317,"CDX1",0.999999999974052
"MA0745.2",121,5030,10.3595890410959,12.575,0.823824178218361,0.992138561335945,"SNAI2",0.999999999974052
"MA1619.1",116,4844,9.93150684931507,12.11,0.820107914889766,0.992157886113994,"Ptf1a(var.2)",0.999999999974052
"MA0670.1",86,3723,7.36301369863014,9.3075,0.791083932165473,0.992657256101448,"NFIA",0.999999999974052
"MA0114.4",115,4817,9.8458904109589,12.0425,0.817595217850023,0.99271518727011,"HNF4A",0.999999999974052
"MA1498.1",29,1484,2.48287671232877,3.71,0.669239006018536,0.992901020354809,"HOXA7",0.999999999974052
"MA1571.1",55,2531,4.70890410958904,6.3275,0.744196619453029,0.992962553950204,"TGIF2LX",0.999999999974052
"MA1525.1",100,4266,8.56164383561644,10.665,0.802779543892774,0.993341836227285,"NFATC4",0.999999999974052
"MA1496.1",30,1532,2.56849315068493,3.83,0.67062484352087,0.993431393100269,"HOXA4",0.999999999974052
"MA1504.1",30,1532,2.56849315068493,3.83,0.67062484352087,0.993431393100269,"HOXC4",0.999999999974052
"MA1507.1",30,1532,2.56849315068493,3.83,0.67062484352087,0.993431393100269,"HOXD4",0.999999999974052
"MA0773.1",103,4381,8.81849315068493,10.9525,0.805158014214557,0.993436621455437,"MEF2D",0.999999999974052
"MA0083.3",26,1367,2.22602739726027,3.4175,0.651361345211492,0.993591752666864,"SRF",0.999999999974052
"MA0789.1",71,3169,6.07876712328767,7.9225,0.767278904801221,0.993838757620695,"POU3F4",0.999999999974052
"MA0501.1",107,4542,9.16095890410959,11.355,0.806777534487855,0.993931149769342,"MAF::NFE2",0.999999999974052
"MA0754.1",10,669,0.856164383561644,1.6725,0.511906955791715,0.994333680198979,"CUX1",0.999999999974052
"MA1594.1",80,3528,6.84931506849315,8.82,0.776566334296276,0.994455423114055,"ZNF382",0.999999999974052
"MA0690.1",79,3492,6.76369863013699,8.73,0.774765020634248,0.994567178433001,"TBX21",0.999999999974052
"MA1502.1",19,1080,1.62671232876712,2.7,0.602486047691527,0.994602400062038,"HOXB8",0.999999999974052
"MA0910.2",19,1080,1.62671232876712,2.7,0.602486047691527,0.994602400062038,"HOXD8",0.999999999974052
"MA0725.1",23,1254,1.96917808219178,3.135,0.62812697996548,0.994672216134951,"VSX1",0.999999999974052
"MA0726.1",23,1254,1.96917808219178,3.135,0.62812697996548,0.994672216134951,"VSX2",0.999999999974052
"MA0851.1",128,5347,10.958904109589,13.3675,0.819817027087267,0.994713216546536,"Foxj3",0.999999999974052
"MA1567.1",83,3654,7.10616438356164,9.135,0.7779052417692,0.99493978793718,"TBX6",0.999999999974052
"MA1576.1",114,4838,9.76027397260274,12.095,0.806967670326808,0.995254361981781,"THRB(var.3)",0.999999999974052
"MA0161.2",143,5925,12.2431506849315,14.8125,0.826541818392,0.995424555695611,"NFIC",0.999999999974052
"MA0628.1",20,1137,1.71232876712329,2.8425,0.602402380694208,0.995525036778684,"POU6F1",0.999999999974052
"MA0755.1",10,685,0.856164383561644,1.7125,0.4999500049995,0.995717239017755,"CUX2",0.999999999974052
"MA0515.1",163,6674,13.9554794520548,16.685,0.836408717534,0.995736976848403,"Sox6",0.999999999974052
"MA0785.1",79,3522,6.76369863013699,8.805,0.768165659300055,0.995797791771185,"POU2F1",0.999999999974052
"MA0602.1",36,1819,3.08219178082192,4.5475,0.677777192044402,0.995846500456508,"Arid5a",0.999999999974052
"MA0705.1",27,1444,2.31164383561644,3.61,0.640344552802337,0.995874033492808,"Lhx8",0.999999999974052
"MA0610.1",36,1823,3.08219178082192,4.5575,0.676290023219291,0.996034251379966,"DMRT3",0.999999999974052
"MA0894.1",30,1574,2.56849315068493,3.935,0.652730152651825,0.99605280250749,"HESX1",0.999999999974052
"MA0833.2",48,2314,4.10958904109589,5.785,0.710387042540344,0.996168062438155,"ATF4",0.999999999974052
"MA1501.1",29,1535,2.48287671232877,3.8375,0.647003703538441,0.996199736444806,"HOXB7",0.999999999974052
"MA0070.1",44,2155,3.76712328767123,5.3875,0.699234020913454,0.996262489688044,"PBX1",0.999999999974052
"MA0484.2",112,4800,9.58904109589041,12,0.799086757990867,0.996427979006791,"HNF4G",0.999999999974052
"MA0892.1",44,2160,3.76712328767123,5.4,0.697615423642821,0.99645984451199,"GSX1",0.999999999974052
"MA0071.1",81,3627,6.93493150684932,9.0675,0.764811856283354,0.996701024098043,"RORA",0.999999999974052
"MA0140.2",59,2768,5.0513698630137,6.92,0.729966743210072,0.996722518987987,"GATA1::TAL1",0.999999999974052
"MA0722.1",30,1589,2.56849315068493,3.9725,0.646568445735666,0.996724916921234,"VAX1",0.999999999974052
"MA0723.1",30,1589,2.56849315068493,3.9725,0.646568445735666,0.996724916921234,"VAX2",0.999999999974052
"MA0153.2",32,1675,2.73972602739726,4.1875,0.654262931915764,0.996804965027015,"HNF1B",0.999999999974052
"MA0671.1",76,3437,6.50684931506849,8.5925,0.757270796051032,0.996806303284505,"NFIX",0.999999999974052
"MA1115.1",100,4371,8.56164383561644,10.9275,0.783495203442365,0.997097150590296,"POU5F1",0.999999999974052
"MA1572.1",48,2343,4.10958904109589,5.8575,0.701594373213127,0.997181756821777,"TGIF2LY",0.999999999974052
"MA0718.1",32,1696,2.73972602739726,4.24,0.646161798914448,0.997536319828959,"RAX",0.999999999974052
"MA1654.1",198,8042,16.9520547945205,20.105,0.843176065382768,0.997569641203242,"ZNF16",0.999999999974052
"MA0103.3",189,7713,16.1815068493151,19.2825,0.839180959383642,0.997573245644498,"ZEB1",0.999999999974052
"MA0775.1",75,3429,6.42123287671233,8.5725,0.749050204340896,0.997590346606539,"MEIS3",0.999999999974052
"MA0699.1",35,1827,2.99657534246575,4.5675,0.65606466173306,0.997688933049372,"LBX2",0.999999999974052
"MA0077.1",43,2158,3.68150684931507,5.395,0.682392372440235,0.997696422492337,"SOX9",0.999999999974052
"MA1499.1",29,1576,2.48287671232877,3.94,0.630171754398164,0.997748752325128,"HOXB4",0.999999999974052
"MA0032.2",105,4597,8.98972602739726,11.4925,0.782225453765261,0.997831000342093,"FOXC1",0.999999999974052
"MA1577.1",28,1540,2.3972602739726,3.85,0.62266500622665,0.997939351977103,"TLX2",0.999999999974052
"MA0845.1",94,4184,8.04794520547945,10.46,0.769402027292491,0.997972321636081,"FOXB1",0.999999999974052
"MA0661.1",31,1670,2.6541095890411,4.175,0.63571487162661,0.997994134058766,"MEOX1",0.999999999974052
"MA0712.2",67,3135,5.73630136986301,7.8375,0.731904481003255,0.998005441862526,"OTX2",0.999999999974052
"MA0870.1",41,2089,3.51027397260274,5.2225,0.672144370053181,0.998019647942498,"Sox1",0.999999999974052
"MA0693.2",78,3569,6.67808219178082,8.9225,0.748454154304379,0.998050851946596,"VDR",0.999999999974052
"MA1579.1",185,7599,15.8390410958904,18.9975,0.833743444973834,0.998055872032787,"ZBTB26",0.999999999974052
"MA0713.1",43,2181,3.68150684931507,5.4525,0.675196120919774,0.998228160766981,"PHOX2A",0.999999999974052
"MA0801.1",84,3817,7.19178082191781,9.5425,0.753657932608625,0.998292445908279,"MGA",0.999999999974052
"MA0803.1",84,3817,7.19178082191781,9.5425,0.753657932608625,0.998292445908279,"TBX15",0.999999999974052
"MA1124.1",94,4209,8.04794520547945,10.5225,0.764832046137273,0.998368503432373,"ZNF24",0.999999999974052
"MA1120.1",70,3275,5.99315068493151,8.1875,0.731987869915299,0.998384408314289,"SOX13",0.999999999974052
"MA0787.1",85,3865,7.27739726027397,9.6625,0.753158836768328,0.998428890822829,"POU3F2",0.999999999974052
"MA0503.1",128,5518,10.958904109589,13.795,0.794411316389202,0.998540415656127,"Nkx2-5(var.2)",0.999999999974052
"MA1487.1",125,5406,10.7020547945205,13.515,0.791864949650059,0.998555308411426,"FOXE1",0.999999999974052
"MA0806.1",68,3212,5.82191780821918,8.03,0.725020897661168,0.998620871272426,"TBX4",0.999999999974052
"MA0807.1",68,3212,5.82191780821918,8.03,0.725020897661168,0.998620871272426,"TBX5",0.999999999974052
"MA0768.1",114,4997,9.76027397260274,12.4925,0.781290692223553,0.998648955834655,"LEF1",0.999999999974052
"MA0890.1",31,1709,2.6541095890411,4.2725,0.621207627628109,0.998791578322467,"GBX2",0.999999999974052
"MA0084.1",52,2583,4.45205479452055,6.4575,0.689439379716693,0.998792440342505,"SRY",0.999999999974052
"MA0634.1",44,2256,3.76712328767123,5.64,0.667929660934616,0.998802917395785,"ALX3",0.999999999974052
"MA1497.1",27,1537,2.31164383561644,3.8425,0.601598916230693,0.998803561789792,"HOXA6",0.999999999974052
"MA0752.1",42,2176,3.5958904109589,5.44,0.661009266720387,0.998842444887066,"ZNF410",0.999999999974052
"MA0654.1",28,1585,2.3972602739726,3.9625,0.604986819929994,0.998875788059278,"ISX",0.999999999974052
"MA0716.1",28,1585,2.3972602739726,3.9625,0.604986819929994,0.998875788059278,"PRRX1",0.999999999974052
"MA0701.2",28,1585,2.3972602739726,3.9625,0.604986819929994,0.998875788059278,"LHX9",0.999999999974052
"MA0846.1",150,6379,12.8424657534247,15.9475,0.805296488692564,0.998886057282512,"FOXC2",0.999999999974052
"MA0710.1",29,1631,2.48287671232877,4.0775,0.608921327364505,0.998915861281272,"NOTO",0.999999999974052
"MA1151.1",55,2715,4.70890410958904,6.7875,0.693761194782916,0.99892095093007,"RORC",0.999999999974052
"MA0866.1",56,2760,4.7945205479452,6.9,0.694858050426841,0.998972633069842,"SOX21",0.999999999974052
"MA0619.1",76,3560,6.50684931506849,8.9,0.731106664614437,0.998992762915169,"LIN54",0.999999999974052
"MA0465.2",76,3562,6.50684931506849,8.905,0.730696161153115,0.999012269343119,"CDX2",0.999999999974052
"MA0903.1",40,2109,3.42465753424658,5.2725,0.64953201218522,0.99905070698534,"HOXB3",0.999999999974052
"MA0689.1",83,3845,7.10616438356164,9.6125,0.739262874752837,0.999085226037332,"TBX20",0.999999999974052
"MA0731.1",82,3807,7.02054794520548,9.5175,0.737646224870552,0.999095589385952,"BCL6B",0.999999999974052
"MA1478.1",37,1987,3.16780821917808,4.9675,0.637706737630213,0.999098925317249,"DMRTA2",0.999999999974052
"MA0721.1",34,1865,2.91095890410959,4.6625,0.624334349406882,0.999159522995669,"UNCX",0.999999999974052
"MA0799.1",85,3943,7.27739726027397,9.8575,0.73825993003033,0.999241800792988,"RFX4",0.999999999974052
"MA0009.2",26,1527,2.22602739726027,3.8175,0.583111302491231,0.999257253794897,"TBXT",0.999999999974052
"MA0479.1",64,3119,5.47945205479452,7.7975,0.702719083654315,0.999304909673045,"FOXH1",0.999999999974052
"MA0854.1",29,1666,2.48287671232877,4.165,0.596128862503906,0.999329951552736,"Alx1",0.999999999974052
"MA0698.1",129,5655,11.0445205479452,14.1375,0.781221612586752,0.999349688704908,"ZBTB18",0.999999999974052
"MA0040.1",71,3412,6.07876712328767,8.53,0.71263389487546,0.999391867230253,"Foxq1",0.999999999974052
"MA0800.1",69,3337,5.90753424657534,8.3425,0.708125171899951,0.999422021663136,"EOMES",0.999999999974052
"MA1121.1",83,3893,7.10616438356164,9.7325,0.730147894534975,0.999425057147796,"TEAD2",0.999999999974052
"MA0786.1",86,4019,7.36301369863014,10.0475,0.732820472618078,0.999468392561614,"POU3F1",0.999999999974052
"MA0089.2",111,4992,9.50342465753425,12.48,0.761492360379347,0.999475667965706,"NFE2L1",0.999999999974052
"MA0143.4",64,3149,5.47945205479452,7.8725,0.696024395655068,0.9994961071276,"SOX2",0.999999999974052
"MA0513.1",194,8120,16.6095890410959,20.3,0.818206356704231,0.999499775508777,"SMAD2::SMAD3::SMAD4",0.999999999974052
"MA0688.1",70,3391,5.99315068493151,8.4775,0.706947883802006,0.999500799913002,"TBX2",0.999999999974052
"MA0078.1",61,3029,5.22260273972603,7.5725,0.689680124097197,0.999503427819696,"Sox17",0.999999999974052
"MA1559.1",127,5625,10.8732876712329,14.0625,0.773211567732116,0.999560556117266,"SNAI3",0.999999999974052
"MA0132.2",37,2045,3.16780821917808,5.1125,0.619620189570285,0.999573439825261,"PDX1",0.999999999974052
"MA0792.1",68,3329,5.82191780821918,8.3225,0.699539538386203,0.999588683013131,"POU5F1B",0.999999999974052
"MA0639.1",19,1252,1.62671232876712,3.13,0.519716398967132,0.999609495404632,"DBP",0.999999999974052
"MA0704.1",20,1299,1.71232876712329,3.2475,0.527275986797009,0.999612909064115,"Lhx4",0.999999999974052
"MA0090.3",95,4408,8.13356164383562,11.02,0.738072744449693,0.999625824742085,"TEAD1",0.999999999974052
"MA0868.2",64,3178,5.47945205479452,7.945,0.68967300878471,0.999632873878172,"SOX8",0.999999999974052
"MA0897.1",46,2439,3.93835616438356,6.0975,0.645896869927603,0.999639457636148,"Hmx2",0.999999999974052
"MA0847.2",107,4880,9.16095890410959,12.2,0.750898270828655,0.999643467828673,"FOXD2",0.999999999974052
"MA0703.2",45,2399,3.8527397260274,5.9975,0.642390950567303,0.999648010997055,"LMX1B",0.999999999974052
"MA1646.1",209,8724,17.8938356164384,21.81,0.820441798094377,0.999658065129301,"OSR2",0.999999999974052
"MA0707.1",53,2738,4.53767123287671,6.845,0.66291763811201,0.999671993176581,"MNX1",0.999999999974052
"MA0681.2",99,4578,8.47602739726027,11.445,0.740587802294476,0.999672150839277,"PHOX2B",0.999999999974052
"MA1621.1",119,5359,10.1883561643836,13.3975,0.760466965059419,0.999691961083286,"Rbpjl",0.999999999974052
"MA0613.1",72,3517,6.16438356164384,8.7925,0.701095656712407,0.999692756445054,"FOXG1",0.999999999974052
"MA0853.1",25,1550,2.14041095890411,3.875,0.552364118426867,0.99972700685114,"Alx4",0.999999999974052
"MA0658.1",20,1321,1.71232876712329,3.3025,0.51849470616905,0.999728814364561,"LHX6",0.999999999974052
"MA0068.2",16,1135,1.36986301369863,2.8375,0.482771106149297,0.999744629382359,"PAX4",0.999999999974052
"MA0618.1",31,1823,2.6541095890411,4.5575,0.582360853327723,0.999747728310811,"LBX1",0.999999999974052
"MA1647.1",159,6906,13.6130136986301,17.265,0.788474584340002,0.999754515678835,"PRDM4",0.999999999974052
"MA0025.2",50,2640,4.28082191780822,6.6,0.648609381486094,0.999761805961618,"NFIL3",0.999999999974052
"MA0510.2",82,3941,7.02054794520548,9.8525,0.712565130190863,0.999762385376696,"RFX5",0.999999999974052
"MA0901.2",113,5159,9.67465753424658,12.8975,0.750118824132318,0.999768976388484,"HOXB13",0.999999999974052
"MA0665.1",97,4546,8.30479452054795,11.365,0.730734229700655,0.999790683082903,"MSC",0.999999999974052
"MA0667.1",67,3353,5.73630136986301,8.3825,0.684318684147094,0.99979688542018,"MYF6",0.999999999974052
"MA1607.1",94,4433,8.04794520547945,11.0825,0.726184994854902,0.999800602480051,"Foxl2",0.999999999974052
"MA0826.1",16,1150,1.36986301369863,2.875,0.476474091721263,0.999803626199989,"OLIG1",0.999999999974052
"MA0802.1",65,3275,5.56506849315068,8.1875,0.679703022064206,0.9998043991409,"TBR1",0.999999999974052
"MA0150.2",106,4906,9.07534246575342,12.265,0.739938236098934,0.999806606245302,"Nfe2l2",0.999999999974052
"MA0798.2",129,5800,11.0445205479452,14.5,0.761691072272083,0.999815881552864,"RFX3",0.999999999974052
"MA1519.1",25,1576,2.14041095890411,3.94,0.543251512412211,0.999816827274757,"LHX5",0.999999999974052
"MA1113.2",56,2912,4.7945205479452,7.28,0.658587987355111,0.999818715045758,"PBX2",0.999999999974052
"MA1150.1",52,2748,4.45205479452055,6.87,0.64804291041056,0.999823598683636,"RORB",0.999999999974052
"MA0627.2",91,4329,7.79109589041096,10.8225,0.719897980171953,0.999827420268785,"POU2F3",0.999999999974052
"MA0601.1",60,3085,5.13698630136986,7.7125,0.666059812171133,0.999834908789072,"Arid3b",0.999999999974052
"MA1155.1",177,7633,15.1541095890411,19.0825,0.794136490975558,0.999839529906358,"ZSCAN4",0.999999999974052
"MA1593.1",149,6586,12.7568493150685,16.465,0.77478586790577,0.9998500505989,"ZNF317",0.999999999974052
"MA0621.1",42,2342,3.5958904109589,5.855,0.614157200846952,0.999857336895938,"mix-a",0.999999999974052
"MA0898.1",46,2513,3.93835616438356,6.2825,0.626877224732759,0.999858237664594,"Hmx3",0.999999999974052
"MA0600.2",72,3593,6.16438356164384,8.9825,0.686265912790853,0.999865958760226,"RFX2",0.999999999974052
"MA0669.1",35,2046,2.99657534246575,5.115,0.585840731664859,0.999870932892515,"NEUROG2",0.999999999974052
"MA0523.1",112,5190,9.58904109589041,12.975,0.739039776176525,0.999880953217718,"TCF7L2",0.999999999974052
"MA0784.1",84,4099,7.19178082191781,10.2475,0.701808326120303,0.999895800606651,"POU1F1",0.999999999974052
"MA0683.1",64,3290,5.47945205479452,8.225,0.666194778698422,0.999897338227694,"POU4F2",0.999999999974052
"MA1421.1",108,5060,9.24657534246575,12.65,0.730954572526937,0.999907837945107,"TCF7L1",0.999999999974052
"MA0075.3",32,1944,2.73972602739726,4.86,0.563729635266926,0.999917223620339,"PRRX2",0.999999999974052
"MA0509.2",124,5712,10.6164383561644,14.28,0.74344806415717,0.999930621205889,"RFX1",0.999999999974052
"MA0606.1",105,4977,8.98972602739726,12.4425,0.722501589503497,0.999934974517016,"NFAT5",0.999999999974052
"MA1467.1",147,6605,12.5856164383562,16.5125,0.762187218068504,0.999935895091907,"ATOH1(var.2)",0.999999999974052
"MA1549.1",44,2489,3.76712328767123,6.2225,0.605403501433706,0.999937082844065,"POU6F1(var.2)",0.999999999974052
"MA0874.1",21,1458,1.79794520547945,3.645,0.49326343085856,0.999939186984683,"Arx",0.999999999974052
"MA1471.1",41,2363,3.51027397260274,5.9075,0.594206343225178,0.999940278861477,"BARX2",0.999999999974052
"MA0797.1",68,3515,5.82191780821918,8.7875,0.662522652428925,0.999949738913664,"TGIF2",0.999999999974052
"MA0662.1",30,1889,2.56849315068493,4.7225,0.543884203427196,0.999951182736608,"MIXL1",0.999999999974052
"MA1640.1",53,2897,4.53767123287671,7.2425,0.626533825733754,0.999954119425878,"MEIS2(var.2)",0.999999999974052
"MA0642.1",18,1333,1.54109589041096,3.3325,0.462444378217842,0.99995690722332,"EN2",0.999999999974052
"MA0702.2",30,1899,2.56849315068493,4.7475,0.541020147590296,0.99995816096434,"LMX1A",0.999999999974052
"MA0739.1",74,3781,6.33561643835616,9.4525,0.670258284935854,0.999960265176897,"Hic1",0.999999999974052
"MA1500.1",26,1721,2.22602739726027,4.3025,0.517379987742074,0.999961807138676,"HOXB6",0.999999999974052
"MA1476.1",17,1293,1.45547945205479,3.2325,0.450264331648815,0.999963573810242,"DLX5",0.999999999974052
"MA1562.1",31,1963,2.6541095890411,4.9075,0.540827221404197,0.999968592024524,"SOX14",0.999999999974052
"MA0706.1",33,2064,2.82534246575342,5.16,0.547546989487098,0.99997322757687,"MEOX2",0.999999999974052
"MA1620.1",115,5458,9.8458904109589,13.645,0.721574965991858,0.999973568523572,"Ptf1a(var.3)",0.999999999974052
"MA0674.1",28,1843,2.3972602739726,4.6075,0.520295230379295,0.999976185811586,"NKX6-1",0.999999999974052
"MA1601.1",186,8194,15.9246575342466,20.485,0.777381378288825,0.999976367196815,"ZNF75D",0.999999999974052
"MA1479.1",36,2210,3.08219178082192,5.525,0.557862765759623,0.999977381763603,"DMRTC2",0.999999999974052
"MA0809.2",87,4364,7.4486301369863,10.91,0.68273420137363,0.999978821473707,"TEAD4",0.999999999974052
"MA0668.1",12,1065,1.02739726027397,2.6625,0.38587690526722,0.999978838401416,"NEUROD2",0.999999999974052
"MA0832.1",75,3880,6.42123287671233,9.7,0.661982770795085,0.999979960987129,"Tcf21",0.999999999974052
"MA0790.1",67,3559,5.73630136986301,8.8975,0.64470934193459,0.999982182131639,"POU4F1",0.999999999974052
"MA1639.1",42,2494,3.5958904109589,6.235,0.576726609616504,0.999982600991968,"MEIS1(var.2)",0.999999999974052
"MA0675.1",49,2799,4.19520547945205,6.9975,0.599529186059601,0.999982621240904,"NKX6-2",0.999999999974052
"MA1123.2",111,5360,9.50342465753425,13.4,0.709210795338377,0.999985858630917,"TWIST1",0.999999999974052
"MA1132.1",64,3456,5.47945205479452,8.64,0.634195839675292,0.99998654311048,"JUN::JUNB",0.999999999974052
"MA0793.1",38,2343,3.25342465753425,5.8575,0.555428878793725,0.999988213266782,"POU6F2",0.999999999974052
"MA1530.1",33,2120,2.82534246575342,5.3,0.53308348410442,0.99998874561383,"NKX6-3",0.999999999974052
"MA1633.1",131,6173,11.2157534246575,15.4325,0.72676192610773,0.999989383658019,"BACH1",0.999999999974052
"MA0135.1",52,2970,4.45205479452055,7.425,0.599603339329367,0.999990184623053,"Lhx3",0.999999999974052
"MA1101.2",57,3194,4.88013698630137,7.985,0.611163054013947,0.999991379566063,"BACH2",0.999999999974052
"MA1134.1",76,3993,6.50684931506849,9.9825,0.651825626352967,0.999991596434489,"FOS::JUNB",0.999999999974052
"MA0796.1",63,3467,5.39383561643836,8.6675,0.622305810953373,0.999993224259151,"TGIF1",0.999999999974052
"MA0152.1",147,6863,12.5856164383562,17.1575,0.733534398272252,0.999994704373652,"NFATC2",0.999999999974052
"MA0885.1",16,1352,1.36986301369863,3.38,0.405284915295453,0.999995422495538,"Dlx2",0.999999999974052
"MA1570.1",22,1655,1.88356164383562,4.1375,0.455241484914953,0.999995488359055,"TFAP4(var.2)",0.999999999974052
"MA1144.1",77,4085,6.59246575342466,10.2125,0.645529082342684,0.999995508717996,"FOSL2::JUND",0.999999999974052
"MA0783.1",84,4375,7.19178082191781,10.9375,0.657534246575342,0.999995576443462,"PKNOX2",0.999999999974052
"MA0841.1",58,3288,4.96575342465753,8.22,0.604106256041063,0.999995688841823,"NFE2",0.999999999974052
"MA1468.1",39,2463,3.33904109589041,6.1575,0.54227220396109,0.999996238971999,"ATOH7",0.999999999974052
"MA0818.1",12,1156,1.02739726027397,2.89,0.355500782101721,0.999996768133205,"BHLHE22",0.999999999974052
"MA0142.1",94,4815,8.04794520547945,12.0375,0.668572810424046,0.999996967649365,"Pou5f1::Sox2",0.999999999974052
"MA0092.1",73,3963,6.25,9.9075,0.630835225839011,0.999997453892078,"Hand1::Tcf3",0.999999999974052
"MA0151.1",276,11790,23.6301369863014,29.475,0.801701000383422,0.999997562383156,"Arid3a",0.999999999974052
"MA0655.1",58,3334,4.96575342465753,8.335,0.595771256707563,0.99999771227976,"JDP2",0.999999999974052
"MA0817.1",14,1291,1.1986301369863,3.2275,0.371380367772673,0.999998126690623,"BHLHE23",0.999999999974052
"MA0678.1",12,1183,1.02739726027397,2.9575,0.347387070253245,0.999998174682851,"OLIG2",0.999999999974052
"MA0791.1",59,3416,5.0513698630137,8.54,0.5914953001187,0.999998670881642,"POU4F3",0.999999999974052
"MA0808.1",65,3678,5.56506849315068,9.195,0.605227677341021,0.99999874697242,"TEAD3",0.999999999974052
"MA1135.1",75,4112,6.42123287671233,10.28,0.62463354831832,0.99999891032594,"FOSB::JUNB",0.999999999974052
"MA1141.1",94,4906,8.04794520547945,12.265,0.656171643333017,0.999998992222362,"FOS::JUND",0.999999999974052
"MA1108.2",83,4458,7.10616438356164,11.145,0.637610083765065,0.999999063392304,"MXI1",0.999999999974052
"MA0478.1",95,4960,8.13356164383562,12.4,0.655932390631905,0.999999141878745,"FOSL2",0.999999999974052
"MA0769.2",77,4215,6.59246575342466,10.5375,0.625619525829149,0.999999151292301,"TCF7",0.999999999974052
"MA0507.1",81,4391,6.93493150684932,10.9775,0.631740515313078,0.999999241195725,"POU2F2",0.999999999974052
"MA0099.3",79,4312,6.76369863013699,10.78,0.62743029964165,0.99999928576132,"FOS::JUN",0.999999999974052
"MA1618.1",112,5684,9.58904109589041,14.21,0.674809366354005,0.999999427797987,"Ptf1a",0.999999999974052
"MA1128.1",91,4851,7.79109589041096,12.1275,0.642432149281464,0.999999572616575,"FOSL1::JUN",0.999999999974052
"MA1638.1",120,6035,10.2739726027397,15.0875,0.680959244589211,0.999999596315272,"HAND2",0.999999999974052
"MA1130.1",82,4483,7.02054794520548,11.2075,0.626415163524915,0.999999606520131,"FOSL2::JUN",0.999999999974052
"MA0087.1",60,3551,5.13698630136986,8.8775,0.578652357236819,0.999999640407265,"Sox5",0.999999999974052
"MA0827.1",14,1371,1.1986301369863,3.4275,0.34970974091504,0.999999646504912,"OLIG3",0.999999999974052
"MA0496.3",136,6698,11.6438356164384,16.745,0.69536193588763,0.999999700717977,"MAFK",0.999999999974052
"MA0633.1",38,2579,3.25342465753425,6.4475,0.504602506015393,0.999999718316557,"Twist2",0.999999999974052
"MA0489.1",96,5107,8.21917808219178,12.7675,0.643757829034014,0.999999772982725,"JUN(var.2)",0.999999999974052
