"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.537423117487521,0.220011306150214,0.162,0.182,1,"Epm2a"
0.538005625122554,-0.150650737802069,0.215,0.225,1,"Cmtm7"
0.538047418274536,0.0521605606744426,0.168,0.182,1,"Slc10a7"
0.538108120284233,-0.0549257367429805,0.139,0.151,1,"Tmed9"
0.538640692358571,0.147883230994573,0.132,0.146,1,"Fscn1"
0.539094420496121,0.130131473778714,0.091,0.102,1,"Trmt1"
0.539969828695687,0.0368859997778711,0.369,0.395,1,"Man1a"
0.540316782155407,0.0626986879079208,0.618,0.601,1,"Ddhd1"
0.540503638947108,0.0532706545754138,0.134,0.147,1,"Tsg101"
0.5419196712596,-0.0864874329102578,0.797,0.784,1,"Mib1"
0.541930726406557,-0.0409536988854743,0.721,0.723,1,"Actb"
0.542106350218438,-0.0230322583112232,0.976,0.992,1,"AY036118"
0.54242498121158,-0.103563596623235,0.134,0.145,1,"Rack1"
0.542603612050006,0.0739794563129175,0.288,0.318,1,"Fam91a1"
0.543218563419984,0.10705904777367,0.81,0.771,1,"Ppm1l"
0.543454630223668,0.0409047489221737,0.958,0.952,1,"Sbf2"
0.543707485553414,-0.059628934288056,0.704,0.688,1,"Gramd1b"
0.544005872606761,0.144036118498596,0.137,0.154,1,"Cul9"
0.54416688048261,0.187955768063611,0.112,0.126,1,"Ago4"
0.544387281010178,-0.122863857827404,0.095,0.105,1,"Mttp"
0.544830287706917,0.111080971716855,0.535,0.586,1,"Psap"
0.545307153427356,0.0433824593876961,0.137,0.149,1,"Hadha"
0.545459225213271,0.126639416743186,0.169,0.186,1,"Hnrnpll"
0.54552706704057,0.262189644307522,0.247,0.243,1,"Tmem87a"
0.547451472997903,0.0444504260508597,0.225,0.244,1,"Casd1"
0.548076905190636,0.153565377138119,0.355,0.357,1,"Kdm3b"
0.54884360971919,-0.206845885630457,0.739,0.711,1,"Efna5"
0.549135634563693,0.0222388515867697,0.103,0.115,1,"Gatad2a"
0.549315295964926,0.492287220240657,0.142,0.137,1,"Dlst"
0.549436377355786,0.100241363588043,0.144,0.158,1,"Atg16l2"
0.549525258821235,0.0592649385286869,0.723,0.699,1,"Zdhhc20"
0.549735505635231,0.0537051940063527,0.149,0.165,1,"Mxi1"
0.549783354372895,0.0481041315825935,0.638,0.668,1,"Mdm4"
0.551242871845796,-0.0161869147112643,0.975,0.963,1,"Clasp2"
0.551867130692371,0.0982344964369557,0.91,0.887,1,"Ptbp2"
0.552423456382797,0.0475623628358854,0.887,0.901,1,"Tnrc6a"
0.552436244822306,-0.0855619636583688,0.809,0.787,1,"Cep170"
0.553102501640331,0.0398753863764008,0.357,0.346,1,"Marcks"
0.553948759662674,0.0745524578402792,0.098,0.109,1,"Bms1"
0.554124911725155,0.0238666439015591,0.164,0.179,1,"Ssu72"
0.554469252440866,0.132658871009967,0.355,0.352,1,"Rapgef1"
0.554766953803056,0.0188961199511781,0.838,0.79,1,"Fmn1"
0.555170663857605,0.00100284658625105,0.102,0.112,1,"Top3b"
0.556316218688589,0.174330180562313,0.255,0.252,1,"Tmem243"
0.556870336877082,0.140484019776628,0.118,0.131,1,"Vps39"
0.557644012922461,-0.0489029550106977,0.706,0.709,1,"Orc4"
0.558166594137124,0.0380629551821385,0.11,0.121,1,"Aven"
0.558236514699126,-0.177467821744325,0.091,0.1,1,"Pmm2"
0.558477747581188,0.119549991956867,0.176,0.195,1,"2610037D02Rik"
0.560427506148507,0.143368611474983,0.125,0.138,1,"Rilpl1"
0.561150674830935,-0.143300853212402,0.171,0.182,1,"Hck"
0.562149104564989,-0.083603695574977,0.821,0.808,1,"Lnpep"
0.562178485752826,0.098070264546416,0.139,0.153,1,"Atxn3"
0.562529740635557,0.258306209820294,0.095,0.106,1,"Entpd6"
0.563321705344135,0.0826950386594998,0.118,0.131,1,"Slc25a37"
0.563617661684075,0.084773441932958,0.782,0.786,1,"Basp1"
0.56397403654274,0.145784154469917,0.147,0.163,1,"Wbp1l"
0.564324572972475,0.322040263996199,0.242,0.243,1,"Pkd1"
0.56517054703693,0.0881872814630109,0.91,0.89,1,"Tmem135"
0.565261810021733,0.162921408896384,0.2,0.221,1,"Lsm14a"
0.565548948894352,0.0236642988333423,0.19,0.203,1,"Aff1"
0.566378141457255,0.0468250533333832,0.179,0.193,1,"Tgs1"
0.566567746635573,0.0429287103539546,0.107,0.118,1,"Slc38a10"
0.566798159035621,0.597996661411772,0.107,0.118,1,"Arhgap15"
0.567171295114278,0.103394960099944,0.364,0.36,1,"Rap1a"
0.56748715872965,0.230825473398187,0.11,0.122,1,"C87436"
0.568339929752856,0.134159134814295,0.103,0.114,1,"Pi4k2a"
0.568385338107145,0.100749364742297,0.129,0.142,1,"Fech"
0.568803180857559,0.137716069006706,0.157,0.174,1,"Ccdc47"
0.568893400482461,0.2230402886203,0.127,0.119,1,"Zbtb1"
0.56951883732539,0.342692633266329,0.166,0.16,1,"Osbpl2"
0.569849866910445,0.162300799559038,0.144,0.159,1,"Tmf1"
0.570109988537328,0.156361449919944,0.198,0.216,1,"Calr"
0.571708394223931,0.0895788036527763,0.112,0.123,1,"Wipi2"
0.571927746626811,-0.04811550230332,0.115,0.126,1,"Rps10"
0.572471350586245,0.05742828004907,0.093,0.102,1,"Mthfd1l"
0.572653531443363,0.0865378686787908,0.181,0.196,1,"Tank"
0.572700892790406,0.126678488227999,0.149,0.164,1,"Tbc1d1"
0.572909966072878,-0.0728797422966612,0.191,0.204,1,"Rasa3"
0.572915748577312,-0.202398458272481,0.699,0.673,1,"Dscaml1"
0.573456561285921,0.0460977657689312,0.834,0.819,1,"Thoc2"
0.573612304914316,0.0318735218449588,0.107,0.117,1,"Mapkapk2"
0.573839932087101,0.320462685882863,0.118,0.133,1,"Clasrp"
0.573976634277127,0.11540639048719,0.225,0.247,1,"Eif2s3y"
0.574095765218855,-0.0903064817591768,0.736,0.724,1,"Sclt1"
0.574308924931493,0.0882892437538301,0.105,0.117,1,"Golga5"
0.574708431680993,0.0452977706310781,0.472,0.507,1,"Ttc17"
0.575706005056628,0.0768475364328345,0.186,0.202,1,"Sec31a"
0.576686813287333,0.0411518357937671,0.337,0.371,1,"Dhx9"
0.577135576127047,0.411000232296466,0.115,0.108,1,"Stt3a"
0.577825266844117,0.426504323293188,0.112,0.106,1,"Dap3"
0.578051553469496,0.0689239188868991,0.193,0.209,1,"Vamp4"
0.578765845677634,0.0551723061087017,0.19,0.206,1,"Nfatc3"
0.579535644747853,0.0269871664849335,0.102,0.111,1,"Limk2"
0.579776857025942,-0.0217389481410466,0.761,0.716,1,"A830018L16Rik"
0.579965223508655,0.244600671367555,0.259,0.258,1,"Enox2"
0.580426709362052,0.305695975173951,0.217,0.214,1,"Tbc1d9b"
0.580471146848583,0.0561308923349373,0.156,0.167,1,"Tpk1"
0.580801159346167,-0.354014221487748,0.778,0.746,1,"Pde1a"
0.580962026461854,0.419998359433778,0.164,0.16,1,"Brk1"
0.5813467153958,0.0419076947126918,0.352,0.38,1,"Dennd6a"
0.582570448818825,-0.1721026765886,0.269,0.281,1,"Grik1"
0.582627154340303,-0.0926777782233827,0.743,0.74,1,"Tnks"
0.582640197531214,0.271489222493122,0.294,0.296,1,"Taok3"
0.582685681012845,0.287295821947664,0.098,0.109,1,"Tmed2"
0.582927642652808,0.355677378466922,0.125,0.119,1,"Npnt"
0.583644066587044,0.241360139485261,0.162,0.155,1,"Cep68"
0.584181934333634,0.257485252832537,0.112,0.125,1,"Eif3c"
0.584726602844645,-0.0278190065694413,0.609,0.61,1,"Osbpl1a"
0.585823614482802,-0.183232433216377,0.108,0.117,1,"Crybg3"
0.586790894396426,0.0702164634328666,0.949,0.918,1,"Hivep3"
0.586967338096275,0.0612499910014782,0.812,0.78,1,"Bmpr2"
0.588210002958188,0.10228251583333,0.413,0.463,1,"Evl"
0.588602165872617,0.202679671321202,0.283,0.286,1,"Il6st"
0.588798380109781,0.269528417079761,0.188,0.182,1,"Sec61a1"
0.589073328449615,0.0696789152384755,0.653,0.649,1,"AW554918"
0.589284362777777,0.186012486110483,0.173,0.191,1,"Ergic2"
0.589574910228755,0.150350211886082,0.176,0.166,1,"F11r"
0.589854312338858,0.0733023593974735,0.107,0.117,1,"Rcbtb1"
0.590325884874627,0.340091492631796,0.117,0.11,1,"Dcaf12"
0.590850452746087,0.096735465646983,0.303,0.331,1,"Thrap3"
0.591825026051616,0.195611198697781,0.105,0.117,1,"Rbx1"
0.592669525995697,0.0996940070260797,0.108,0.118,1,"Oaz1"
0.592780260739094,0.181761904768873,0.423,0.43,1,"C1qc"
0.593435746675351,0.0776640538845785,0.242,0.231,1,"Myh9"
0.593760495279201,0.0658898587972658,0.237,0.261,1,"Csnk2a1"
0.59376308683845,0.26958151688068,0.112,0.125,1,"Ttll4"
0.593903618528891,0.202691227257113,0.206,0.203,1,"Naa16"
0.594069268243522,0.15167500814225,0.154,0.17,1,"Nek9"
0.594081008318485,-0.205463820098981,0.814,0.798,1,"Homer1"
0.594820844398622,0.0123403905205319,0.646,0.661,1,"Trappc9"
0.594944140672189,-0.0373894668047732,0.871,0.838,1,"Wac"
0.595324226211839,-0.0150321802793553,0.8,0.783,1,"Clasp1"
0.595596709258823,-0.155145080256932,0.748,0.72,1,"Adcy2"
0.596539966882294,-0.0104143657319817,0.14,0.152,1,"Kpnb1"
0.596655245839841,0.137598628733053,0.112,0.124,1,"Rps28"
0.597409072087656,0.116929291797731,0.11,0.121,1,"Zbtb4"
0.598277724802091,0.0966093074181358,0.122,0.134,1,"Atg2b"
0.598812920949686,0.1039708659861,0.103,0.114,1,"Mccc2"
0.600522014110543,0.0661819749008985,0.932,0.925,1,"Wdfy3"
0.601934655936505,0.0546511953784963,0.147,0.16,1,"Ggps1"
0.602443451065247,0.0606307120874138,0.365,0.39,1,"Parg"
0.602725547356292,0.267009481843172,0.416,0.434,1,"Slf2"
0.602736727283396,-0.0279274336039297,0.868,0.862,1,"Fam168a"
0.602934100896216,0.012859875027455,0.788,0.76,1,"Ankrd28"
0.604364921420004,0.00831051348437889,0.547,0.578,1,"Zfp608"
0.604910926985953,0.0484598163271837,0.677,0.668,1,"Kdm6a"
0.605430405729885,0.105057971802459,0.929,0.946,1,"Rbm6"
0.606967986187131,0.351940917356032,0.178,0.174,1,"Invs"
0.606969492123965,0.153923499279933,0.308,0.314,1,"Pcf11"
0.60732736254932,-0.149951570432354,0.113,0.122,1,"Foxk1"
0.607639394899808,-0.0183564067023847,0.741,0.724,1,"Zfyve9"
0.607660317335272,0.0904570804365405,0.347,0.379,1,"Nufip2"
0.608005368024911,0.0928654348667469,0.673,0.678,1,"Rngtt"
0.608013394585925,0.100896308625179,0.201,0.218,1,"Ufl1"
0.608072890545383,0.00458481557027188,0.728,0.697,1,"Gm26917"
0.608192214893671,0.426884745019018,0.188,0.183,1,"Otulin"
0.608723748821861,-0.219800007367478,0.773,0.74,1,"St6galnac3"
0.609193535079218,-0.0209340511437155,0.135,0.146,1,"Zfp36l2"
0.609481462255569,0.147340166205286,0.149,0.162,1,"Cfap74"
0.610110898234622,0.0425069313593149,0.127,0.139,1,"Mettl25"
0.610337569136954,-0.138369931275665,0.098,0.106,1,"Gm34589"
0.610667933499425,0.0416919006444991,0.981,0.988,1,"Exoc4"
0.61098758380529,0.102362261072271,0.354,0.38,1,"Caprin1"
0.611476967409142,-0.0521528224533483,0.819,0.789,1,"Scai"
0.611678471384101,0.187768571934163,0.217,0.237,1,"Kras"
0.611731440382965,0.273687926777882,0.303,0.305,1,"Snx2"
0.611965161173484,0.0848344373897215,0.599,0.633,1,"Memo1"
0.612571111827653,0.0540872194070956,0.362,0.36,1,"Wdfy2"
0.612864319909266,0.24392113100987,0.271,0.272,1,"Ccnl1"
0.613123328409431,0.0498150959391941,0.11,0.12,1,"Upf3b"
0.613253501906057,0.124471580060477,0.203,0.223,1,"Taf3"
0.613483959312557,0.0226490084030115,0.494,0.536,1,"Asb3"
0.614174656109365,0.0402219646427306,0.159,0.172,1,"Pex7"
0.614179923488763,0.261084138803932,0.1,0.111,1,"Glt8d1"
0.614364418742029,0.0062567587767246,0.866,0.836,1,"Cpsf6"
0.61464840225669,-0.0191674107379578,0.147,0.157,1,"Bcor"
0.615407661472339,-0.522472934840102,0.763,0.742,1,"Npas3"
0.615890652065804,0.176279096897113,0.098,0.108,1,"Tdp1"
0.61601865531096,0.0889710789387361,0.569,0.583,1,"Phkb"
0.616826296163829,0.0509851284766743,0.266,0.255,1,"Phyhd1"
0.616877344329136,0.172286371978327,0.118,0.13,1,"March8"
0.616903070818114,0.108543595775924,0.193,0.187,1,"Arhgef6"
0.617082046465965,-0.0785743347022647,0.103,0.111,1,"Pts"
0.618512621402953,0.122412224918377,0.232,0.226,1,"Nck1"
0.618539806244595,-0.0800752437008649,0.222,0.229,1,"Sla"
0.619016404893491,0.320462685882863,0.1,0.094,1,"Sbno2"
0.619071524794829,0.0878788625703239,0.663,0.661,1,"Rictor"
0.620288449412582,0.0709430865235512,0.125,0.136,1,"Dagla"
0.621989157514114,0.0170010149610652,0.409,0.437,1,"Chd4"
0.622582064205134,0.162460851816371,0.12,0.132,1,"Fubp3"
0.622724478041547,0.174678115172971,0.206,0.226,1,"Ric1"
0.622926287855394,-0.000961762624487841,0.327,0.35,1,"Acsl4"
0.624138574602419,0.320462685882864,0.117,0.112,1,"Tmem184b"
0.624950951025214,0.0538616650288773,0.271,0.294,1,"Supt20"
0.625283888782619,0.407595277608838,0.137,0.133,1,"Fancc"
0.62674786673375,-0.0163233677316117,0.139,0.15,1,"Tmem234"
0.628385257724292,0.182959162132929,0.135,0.148,1,"Lncppara"
0.628930232576162,0.147046285921961,0.093,0.102,1,"Trub1"
0.629574035904161,0.159829287294374,0.212,0.235,1,"Hnrnpk"
0.630153344278873,0.367329290920837,0.107,0.102,1,"Rpl10"
0.630503731191209,0.224107621987728,0.093,0.103,1,"Psma6"
0.630582100485985,0.371311827378617,0.132,0.127,1,"Ibtk"
0.630802717619678,0.215109685736635,0.14,0.154,1,"Stx5a"
0.630976957419559,0.14979229819773,0.159,0.152,1,"Slc36a1"
0.631002096922421,0.211852187951194,0.294,0.301,1,"Senp2"
0.631645774999483,0.178748851829318,0.147,0.16,1,"Trafd1"
0.632424665740272,0.133694174277137,0.665,0.668,1,"Sik2"
0.633097453909217,0.0811964459820194,0.783,0.766,1,"Dpysl2"
0.633619063649821,0.309932018390694,0.139,0.134,1,"Ufsp2"
0.633714680315894,-0.116685515001729,0.707,0.659,1,"Aplp1"
0.634952190849371,0.085192805877583,0.19,0.206,1,"Lars"
0.635398386905804,0.186606939148073,0.129,0.123,1,"Sem1"
0.635537942697712,-0.0370237908338218,0.646,0.646,1,"Nin"
0.635733687698566,0.0717189375994636,0.205,0.221,1,"Smarca4"
0.635787649261073,0.14447123624619,0.156,0.149,1,"Wipf2"
0.636630401547398,0.155549483550427,0.198,0.194,1,"Pdxdc1"
0.63721951322638,0.00532375665814033,0.129,0.138,1,"Sec11a"
0.63786870839033,0.208352319561326,0.125,0.119,1,"Rusc2"
0.638222508802001,-0.115038915955696,0.156,0.164,1,"Zfp592"
0.638624392813782,0.062150690291473,0.122,0.114,1,"Vwa5a"
0.638748995401664,0.152518048568792,0.318,0.347,1,"Rnf111"
0.63931638521324,0.0185189654496562,0.347,0.371,1,"Mvb12b"
0.640921471819012,0.228317972293552,0.156,0.15,1,"Mob1b"
0.641633902851557,-0.0225568227382944,0.843,0.82,1,"Rfx7"
0.642657524310052,0.0134450575277107,0.168,0.179,1,"Scamp5"
0.642816255251029,0.308105479362881,0.276,0.294,1,"Gas7"
0.643026561008666,0.0279441781557734,0.856,0.844,1,"Sltm"
0.643046202433382,0.00730480062323347,0.156,0.167,1,"Mtmr2"
0.643441033889565,0.192086651366471,0.139,0.152,1,"Rps15"
0.643868361386867,-0.0215729824530737,0.13,0.14,1,"Rpl35a"
0.644335939688088,-0.145498748558653,0.118,0.126,1,"Gm15503"
0.644479553862512,0.177586478083899,0.528,0.553,1,"Csde1"
0.644976492860925,0.183697554219792,0.416,0.43,1,"Ep400"
0.645008369832786,-0.122838665614702,0.213,0.222,1,"Ccdc93"
0.645426074389528,0.556815049064152,0.115,0.111,1,"Naa20"
0.645430724027733,0.146775765644352,0.267,0.266,1,"Ppp4r3a"
0.646885011258484,0.0796650236857546,0.646,0.659,1,"Srsf5"
0.648642658749514,-0.122649765008698,0.599,0.592,1,"Kcnh1"
0.649537731650547,-0.158895794362837,0.766,0.715,1,"Rgs6"
0.649725825053827,-0.213787971723361,0.181,0.187,1,"Glul"
0.650339097991239,0.423209701974847,0.164,0.163,1,"Kat2b"
0.650577535201033,0.0597533329953135,0.125,0.117,1,"Ddx60"
0.651028881265798,0.231653418925008,0.237,0.238,1,"Sptlc2"
0.651270085892253,0.288091381034425,0.525,0.565,1,"Arid5b"
0.651538612215193,0.0967907123198435,0.11,0.12,1,"Soat1"
0.651827978381233,-0.0486195244509355,0.922,0.896,1,"Psme4"
0.651993587447507,0.300056475221027,0.113,0.108,1,"Xpnpep1"
0.652437963020797,0.0621506902914728,0.093,0.101,1,"Dctn2"
0.652576584418823,0.31325999972451,0.208,0.208,1,"Gm48678"
0.653930831043213,0.0386071044038611,0.426,0.456,1,"Insr"
0.654105206312228,0.160925919752406,0.152,0.165,1,"Clip2"
0.654351701827161,-0.0379912850296127,0.096,0.104,1,"B3gntl1"
0.654459298258229,0.0475467685351059,0.64,0.671,1,"Tacc1"
0.656256108872537,0.185261948002349,0.142,0.154,1,"Sumf1"
0.657230162981831,-0.103832781257077,0.188,0.197,1,"Atp6v0a2"
0.657643283663484,-0.083188053094174,0.772,0.743,1,"Ablim1"
0.657985243704306,0.44008260547711,0.12,0.117,1,"Mkrn1"
0.658209287235073,0.186528563755367,0.296,0.32,1,"Eea1"
0.6584916285414,-0.0189105434639079,0.195,0.206,1,"Stk10"
0.658749730828746,-0.0250338801429029,0.147,0.158,1,"Rtf1"
0.65889314782412,0.0353054691509298,0.108,0.116,1,"Cmtm6"
0.659596391307097,0.0111571261188399,0.897,0.883,1,"Stxbp5"
0.659964167998581,-0.0479638711043902,0.129,0.137,1,"Manba"
0.660011598964503,0.178134653475595,0.255,0.257,1,"Erp29"
0.660121650345674,0.0189263798266792,0.87,0.85,1,"Arfgef1"
0.66054576007782,0.360794779918082,0.1,0.11,1,"Mb21d2"
0.66069213371793,0.153045253047851,0.878,0.869,1,"Pcm1"
0.661615356641232,0.0741516376401963,0.247,0.238,1,"Klf3"
0.66219834767057,0.0127952841206709,0.196,0.212,1,"Csnk2a2"
0.662886206976892,0.353223981040218,0.137,0.15,1,"Ndufaf2"
0.663325415573255,0.0709152167059907,0.266,0.286,1,"Scaf11"
0.663503900460684,0.40508037470067,0.23,0.238,1,"Nrp1"
0.663944135838814,0.205730469791587,0.118,0.129,1,"Bclaf3"
0.664107328944297,0.384951412334577,0.154,0.152,1,"Rps21"
0.664131740153434,0.0478248282796743,0.832,0.8,1,"Ube3c"
0.664578982912297,-0.0212460340788425,0.948,0.924,1,"Arl15"
0.66460554256846,0.0933785692216936,0.193,0.183,1,"Nfe2l2"
0.664752446477177,0.317653152296039,0.124,0.118,1,"Eepd1"
0.665214194340949,0.198935320852316,0.281,0.281,1,"Tut7"
0.665569839003993,0.0482972682969414,0.125,0.135,1,"1700012D14Rik"
0.665760535917411,0.0419130855032187,0.684,0.685,1,"Gatad2b"
0.665955524996329,0.213547481966352,0.147,0.16,1,"Exoc3"
0.667280962046969,0.170397396679306,0.118,0.129,1,"Taz"
0.667366080240886,0.217585505242561,0.333,0.364,1,"Ppig"
0.667495203485371,-0.0164298481691272,0.856,0.848,1,"Pi4ka"
0.667671494489587,-0.245599950546745,0.773,0.722,1,"Gpc6"
0.667882939450557,-0.103912677975316,0.714,0.695,1,"Neo1"
0.66798120637075,0.0779174374448164,0.827,0.819,1,"Kat6b"
0.668568894637845,0.0673437489141526,0.283,0.303,1,"Dido1"
0.668578229378001,0.122816926882101,0.21,0.229,1,"Heca"
0.668999711799252,0.116929291797732,0.181,0.174,1,"Smad7"
0.669056621055321,0.261880964619653,0.137,0.133,1,"Arpc4"
0.669447541525805,-0.0168579391404389,0.922,0.871,1,"Prkca"
0.670439795996589,0.0782617834662354,0.112,0.121,1,"Rps5"
0.672572533560738,0.1750322463613,0.12,0.129,1,"Prdm10"
0.673522321009941,0.0933252623770342,0.971,0.948,1,"Ube3a"
0.673615345465859,0.161605921396751,0.108,0.117,1,"Psma7"
0.673639049864117,-0.169862940700217,0.117,0.124,1,"Kcnk12"
0.673711093093793,-0.0161684679306598,0.382,0.405,1,"Atg10"
0.674304159877868,0.0325244997619674,0.812,0.791,1,"Abi2"
0.674588326256534,-0.0222239691712963,0.672,0.643,1,"Ttll7"
0.674684509629684,0.021150652332387,0.948,0.921,1,"Huwe1"
0.674766044615234,0.0577284975178234,0.376,0.399,1,"Ythdc1"
0.675132022805395,0.20433662876641,0.132,0.144,1,"Stard3nl"
0.675290517653135,0.0353837807286876,0.296,0.316,1,"E2f3"
0.675472670432891,0.0234142477840162,0.421,0.446,1,"Ccar1"
0.675577811677971,0.456050279682039,0.196,0.197,1,"Dgkz"
0.677333850285786,0.0458403057738579,0.118,0.127,1,"Uba2"
0.677493135158565,0.193550573400644,0.144,0.155,1,"Ctnnal1"
0.678379029828474,0.0409300560870965,0.325,0.35,1,"Fam117b"
0.679815247785515,0.115433883484635,0.176,0.17,1,"Mdm2"
0.679945694358822,0.0661192403131141,0.146,0.157,1,"Stk24"
0.680127692783789,0.145505607344168,0.169,0.164,1,"Rnpep"
0.680430642263889,-0.0269360965206165,0.108,0.116,1,"Zfp384"
0.680453215009105,0.178990259929984,0.102,0.096,1,"Uvssa"
0.680516017295071,0.0322552088395025,0.484,0.522,1,"Kdm5a"
0.680877842158699,-0.0163525458663478,0.948,0.939,1,"Ubr3"
0.681126250964779,0.0904570804365403,0.161,0.154,1,"Zfp90"
0.681290850572085,0.163698218344088,0.279,0.304,1,"Slc25a36"
0.682295059034296,-0.00285864430436511,0.91,0.902,1,"Aak1"
0.683785451600904,0.155968648254617,0.112,0.106,1,"Nfic"
0.684162450460236,0.0740247905797649,0.103,0.111,1,"Rab22a"
0.685087397554262,0.124991563861705,0.134,0.144,1,"Rad17"
0.685744410457278,0.106994179850686,0.629,0.64,1,"Itsn1"
0.686218499617858,0.229279872083799,0.179,0.179,1,"Yes1"
0.686712883530194,0.263879157516496,0.117,0.128,1,"Bhlhe41"
0.686753255963296,0.0158183860677119,0.753,0.77,1,"P2ry12"
0.687077935570755,0.261099903981433,0.298,0.304,1,"Actr3"
0.687461443112464,0.135653447354572,0.149,0.162,1,"Vps26a"
0.688331119348759,0.192086651366471,0.171,0.166,1,"Ddx46"
0.688414932149803,0.056401085245342,0.122,0.13,1,"Tmed5"
0.68872510427048,0.419998359433778,0.091,0.1,1,"Minpp1"
0.688849664456679,0.00164050186332276,0.208,0.219,1,"Tbc1d14"
0.68910692024594,-0.0807026388144227,0.13,0.138,1,"Cd300c2"
0.689488208073617,0.199537903623257,0.103,0.112,1,"Rxylt1"
0.689965604374125,-0.00547715865672482,0.927,0.931,1,"Ppp1r12a"
0.691419412350087,-0.0082279116016061,0.65,0.631,1,"Klhl2"
0.693000049759167,0.00360558054292337,0.1,0.107,1,"Ofd1"
0.693633899488324,-0.131286591752501,0.824,0.789,1,"Msra"
0.694219975076677,0.655869165209112,0.22,0.221,1,"Gm15155"
0.694448159050056,0.136967045034277,0.122,0.131,1,"Irak1"
0.69447245820325,0.249379587821381,0.396,0.412,1,"4732471J01Rik"
0.694741073969202,0.3943607995514,0.171,0.171,1,"4931406P16Rik"
0.695073523392285,0.188012389859214,0.137,0.149,1,"Ctnna1"
0.695776477252269,0.089860494036686,0.914,0.862,1,"Fhit"
0.696230603478273,-0.0101412401120913,0.942,0.905,1,"Acap2"
0.696478510604379,0.158090619054268,0.213,0.21,1,"Fyco1"
0.696482274923811,0.128104226604545,0.663,0.683,1,"Cul3"
0.698957509069231,0.307909635539779,0.174,0.192,1,"Zmym5"
0.699116468656024,0.305837122122703,0.161,0.158,1,"Rpl27a"
0.699638788400502,0.158191256983986,0.499,0.505,1,"Vps54"
0.7004101553647,0.164412759375112,0.269,0.268,1,"Pcbp2"
0.700465922788379,0.10970220600052,0.917,0.917,1,"Zeb1"
0.70135182111761,-0.0131704251121518,0.249,0.259,1,"Tbc1d16"
0.701813225206319,-0.00634763038424491,0.152,0.162,1,"Cpsf7"
0.70207112242209,0.0563757941071594,0.347,0.371,1,"Kat6a"
0.703571107206326,0.0396535783210938,0.174,0.184,1,"Arid3b"
0.705843932093812,0.139890440241043,0.184,0.199,1,"Mlxip"
0.706618739395983,0.249283921560884,0.21,0.21,1,"Nup153"
0.706749171856959,0.0507565106559424,0.929,0.912,1,"Med12l"
0.707016370709828,-0.0249693459101135,0.122,0.129,1,"Bfar"
0.707929121443453,-0.0136548180124127,0.794,0.769,1,"Kdm4c"
0.708514752941525,0.0788207697763645,0.975,0.973,1,"Nptn"
0.708705861381118,0.0629212784098302,0.389,0.419,1,"Atp6v0b"
0.709188668829283,0.209026633684791,0.283,0.289,1,"Sh3pxd2a"
0.709425896562725,0.0838399108798655,0.183,0.196,1,"Hprt"
0.709634480004626,0.0316119882449327,0.768,0.749,1,"Krit1"
0.71013057786265,0.0609751657714082,0.144,0.154,1,"Dcp1a"
0.710319114845129,0.0765610106443799,0.584,0.63,1,"Eef1a1"
0.710483522258711,0.214375427493172,0.125,0.135,1,"Eif2a"
0.710547224516903,0.0275017829356962,0.291,0.283,1,"Crlf3"
0.711561293078897,0.0818431548731708,0.675,0.687,1,"Dnm1l"
0.712217920306593,0.123944598793261,0.168,0.181,1,"Reep5"
0.712346351119047,0.191279964050099,0.338,0.35,1,"Nmt1"
0.71298536477232,0.0219216163877085,0.717,0.732,1,"Ehmt1"
0.713115416491721,0.166385264199955,0.112,0.119,1,"Ano10"
0.713572633996991,0.142228050864634,0.095,0.102,1,"Yipf1"
0.713657148658964,0.0100140878812196,0.13,0.124,1,"Ppp1r12c"
0.714564754492359,0.462481690755291,0.156,0.155,1,"Dot1l"
0.71460257606434,0.150823451509107,0.255,0.271,1,"Pikfyve"
0.714680591540508,-0.0109508830460446,0.794,0.792,1,"Fbxw7"
0.714699713271019,0.010394746205562,0.103,0.109,1,"Gmfb"
0.715696481596218,0.0580356027441631,0.201,0.214,1,"Lats1"
0.715911177568091,0.0764898476686655,0.479,0.485,1,"Gm10790"
0.716597991385803,0.214908515124737,0.154,0.15,1,"Dclre1c"
0.716682531812713,0.0339174690589862,0.232,0.248,1,"Sgk3"
0.717480796535844,0.266691429441883,0.118,0.115,1,"Gtf2ird2"
0.717977269320962,0.0261510849260258,0.159,0.169,1,"Reep3"
0.718279383603371,0.131334068954234,0.327,0.354,1,"Ppm1b"
0.71863395142503,0.0980702645464158,0.1,0.107,1,"Washc3"
0.718750934700173,-0.0536337937559139,0.868,0.846,1,"Sept7"
0.719849997261519,0.137133258243908,0.195,0.192,1,"Smad1"
0.720677467349682,0.237113940909024,0.174,0.19,1,"Pkd2"
0.721749910053792,0.156789599253178,0.171,0.167,1,"Csnk1d"
0.723285753287872,0.0564329747037025,0.108,0.115,1,"Il17ra"
0.723759773291062,0.065889858797266,0.107,0.114,1,"Zfp26"
0.724549711450123,0.0541550057217355,0.323,0.34,1,"Sipa1l2"
0.724807033394794,0.40379106948176,0.217,0.221,1,"Dram2"
0.724848874132618,0.246462104439087,0.102,0.11,1,"Colgalt1"
0.724922141999563,0.0265267805607519,0.939,0.909,1,"Eif4g3"
0.725507136657827,0.0892223626278896,0.159,0.171,1,"Yy1"
0.726181310147576,0.2115283143297,0.188,0.202,1,"Mgll"
