"motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"MA0673.1",14,3370,7.95454545454545,8.425,0.944159697868897,0.628478460830476,"NKX2-8",1
"MA0907.1",7,1708,3.97727272727273,4.27,0.931445603576751,0.628891460713918,"HOXC13",1
"MA0643.1",15,3620,8.52272727272727,9.05,0.941737820190859,0.634810560825977,"Esrrg",1
"MA1497.1",6,1479,3.40909090909091,3.6975,0.921998893601327,0.636672006043374,"HOXA6",1
"MA1500.1",7,1726,3.97727272727273,4.315,0.921731802380701,0.639825280167664,"HOXB6",1
"MA0846.1",27,6446,15.3409090909091,16.115,0.951964572814713,0.641554038778119,"FOXC2",1
"MA0148.4",15,3649,8.52272727272727,9.1225,0.934253469194549,0.647214152612366,"FOXA1",1
"MA0507.1",19,4601,10.7954545454545,11.5025,0.938531149354883,0.650786417017853,"POU2F2",1
"MA1559.1",23,5546,13.0681818181818,13.865,0.942530242926925,0.653130837496643,"SNAI3",1
"MA0769.2",17,4147,9.65909090909091,10.3675,0.931670210667076,0.657566076845927,"TCF7",1
"MA0899.1",14,3437,7.95454545454545,8.5925,0.925754489909276,0.65790671716686,"HOXA10",1
"MA0041.1",32,7668,18.1818181818182,19.17,0.948451652677005,0.660358520412298,"Foxd3",1
"MA1536.1",13,3211,7.38636363636364,8.0275,0.920132499079868,0.663178996980621,"NR2C2(var.2)",1
"MA0486.2",15,3692,8.52272727272727,9.23,0.923372402245642,0.665212843143767,"HSF1",1
"MA0864.2",3,775,1.70454545454545,1.9375,0.879765395894428,0.66542869674878,"E2F2",1
"MA0057.1",32,7687,18.1818181818182,19.2175,0.946107359532623,0.666173521790026,"MZF1(var.2)",1
"MA1603.1",11,2739,6.25,6.8475,0.912741876597298,0.666230327534805,"Dmrt1",1
"MA0653.1",16,3944,9.09090909090909,9.86,0.921998893601328,0.671041075356621,"IRF9",1
"MA0801.1",15,3713,8.52272727272727,9.2825,0.9181499889822,0.673825508871731,"MGA",1
"MA0803.1",15,3713,8.52272727272727,9.2825,0.9181499889822,0.673825508871731,"TBX15",1
"MA1518.1",5,1291,2.84090909090909,3.2275,0.880219702837828,0.674521776577668,"LHX1",1
"MA0814.2",36,8651,20.4545454545455,21.6275,0.945765597250975,0.676107068829181,"TFAP2C(var.2)",1
"MA1463.1",8,2033,4.54545454545455,5.0825,0.89433439162903,0.676183683260091,"ARGFX",1
"MA1531.1",14,3494,7.95454545454545,8.735,0.910652026851225,0.681958561022107,"NR1D1",1
"MA1534.1",10,2538,5.68181818181818,6.345,0.895479618883874,0.685358710407514,"NR1I3",1
"MA0844.1",5,1308,2.84090909090909,3.27,0.868779538504309,0.685625009851214,"XBP1",1
"MA0756.1",7,1810,3.97727272727273,4.525,0.878955298844802,0.688354790159386,"ONECUT2",1
"MA0704.1",5,1319,2.84090909090909,3.2975,0.861534220139224,0.692673719411453,"Lhx4",1
"MA0731.1",15,3765,8.52272727272727,9.4125,0.905469032959073,0.694629692050948,"BCL6B",1
"MA0728.1",16,4008,9.09090909090909,10.02,0.907276356378153,0.695991607674569,"Nr2f6(var.2)",1
"MA0870.1",8,2072,4.54545454545455,5.18,0.877500877500878,0.696569558783825,"Sox1",1
"MA1643.1",28,6860,15.9090909090909,17.15,0.927643784786642,0.699191050620162,"NFIB",1
"MA0485.2",4,1075,2.27272727272727,2.6875,0.845665961945032,0.699271164383165,"HOXC9",1
"MA1153.1",15,3781,8.52272727272727,9.4525,0.901637373470222,0.700877089781232,"Smad4",1
"MA1499.1",6,1584,3.40909090909091,3.96,0.860881542699724,0.701080026246672,"HOXB4",1
"MA1485.1",20,4983,11.3636363636364,12.4575,0.912192363125536,0.703553684043146,"FERD3L",1
"MA0777.1",2,558,1.13636363636364,1.395,0.814597588791137,0.706210333141256,"MYBL2",1
"MA0003.4",32,7823,18.1818181818182,19.5575,0.929659628368564,0.706373088841826,"TFAP2A",1
"MA0710.1",6,1595,3.40909090909091,3.9875,0.85494442861214,0.707368211292184,"NOTO",1
"MA0258.2",22,5470,12.5,13.675,0.914076782449726,0.707540999909966,"ESR2",1
"MA0853.1",6,1599,3.40909090909091,3.9975,0.852805730854511,0.709632762157029,"Alx4",1
"MA0149.1",73,17320,41.4772727272727,43.3,0.957904681923158,0.713229562485576,"EWSR1-FLI1",1
"MA0164.1",15,3825,8.52272727272727,9.5625,0.89126559714795,0.717672997520485,"Nr2e3",1
"MA1542.1",10,2611,5.68181818181818,6.5275,0.87044322969256,0.718895708360473,"OSR1",1
"MA0137.3",22,5506,12.5,13.765,0.908100254268071,0.71922381331915,"STAT1",1
"MA0914.1",10,2616,5.68181818181818,6.54,0.868779538504309,0.72110760376147,"ISL2",1
"MA0781.1",6,1623,3.40909090909091,4.0575,0.840194925222651,0.722972074912003,"PAX9",1
"MA0602.1",7,1876,3.97727272727273,4.69,0.848032564450475,0.723458481044497,"Arid5a",1
"MA1506.1",4,1112,2.27272727272727,2.78,0.817527795945062,0.724114587873118,"HOXD10",1
"MA0526.3",15,3844,8.52272727272727,9.61,0.886860278119383,0.724748455932358,"USF2",1
"MA0077.1",8,2131,4.54545454545455,5.3275,0.853205921249093,0.725842682084263,"SOX9",1
"MA0627.2",18,4571,10.2272727272727,11.4275,0.894970267098904,0.72616774228716,"POU2F3",1
"MA0069.1",6,1629,3.40909090909091,4.0725,0.837100284614097,0.726240319681413,"PAX6",1
"MA1646.1",35,8598,19.8863636363636,21.495,0.925162299900611,0.726253119165769,"OSR2",1
"MA0067.1",4,1122,2.27272727272727,2.805,0.810241451952682,0.730563906449831,"Pax2",1
"MA1588.1",13,3376,7.38636363636364,8.44,0.87516156828953,0.731459245658327,"ZNF136",1
"MA1557.1",4,1125,2.27272727272727,2.8125,0.808080808080808,0.732476788150054,"SMAD5",1
"MA1592.1",15,3883,8.52272727272727,9.7075,0.877952848079039,0.738930429092983,"ZNF274",1
"MA0498.2",15,3889,8.52272727272727,9.7225,0.876598330956778,0.741071133848608,"MEIS1",1
"MA0065.2",36,8895,20.4545454545455,22.2375,0.919822167714242,0.742568270803153,"Pparg::Rxra",1
"MA0819.1",4,1144,2.27272727272727,2.86,0.794659885568977,0.744357725420071,"CLOCK",1
"MA0592.3",18,4626,10.2272727272727,11.565,0.884329678103997,0.744599201667727,"ESRRA",1
"MA1563.1",9,2422,5.11363636363636,6.055,0.844531191352001,0.744743772073822,"SOX18",1
"MA0809.2",17,4389,9.65909090909091,10.9725,0.880299923362124,0.746171330037254,"TEAD4",1
"MA1473.1",9,2430,5.11363636363636,6.075,0.841750841750842,0.74821075911577,"CDX4",1
"MA1636.1",9,2434,5.11363636363636,6.085,0.840367520729066,0.749932272825542,"CEBPG(var.2)",1
"MA0113.3",8,2187,4.54545454545455,5.4675,0.831358856050214,0.751843967615718,"NR3C1",1
"MA0072.1",10,2690,5.68181818181818,6.725,0.844880027036161,0.752538212976783,"RORA(var.2)",1
"MA1116.1",36,8940,20.4545454545455,22.35,0.915192190359976,0.753916836865436,"RBPJ",1
"MA0092.1",15,3929,8.52272727272727,9.8225,0.867673939702445,0.755059213788807,"Hand1::Tcf3",1
"MA1629.1",41,10142,23.2954545454545,25.355,0.918771624746777,0.76089926598493,"Zic2",1
"MA0881.1",5,1441,2.84090909090909,3.6025,0.788593779572267,0.763629248731953,"Dlx4",1
"MA0772.1",19,4931,10.7954545454545,12.3275,0.875721317822312,0.764603916278889,"IRF7",1
"MA1125.1",42,10392,23.8636363636364,25.98,0.918538736090699,0.764607920985085,"ZNF384",1
"MA0140.2",10,2728,5.68181818181818,6.82,0.833111170354572,0.76771893182533,"GATA1::TAL1",1
"MA1478.1",7,1989,3.97727272727273,4.9725,0.799853741030212,0.77715705648443,"DMRTA2",1
"MA1118.1",11,3004,6.25,7.51,0.832223701731025,0.777344071108309,"SIX1",1
"MA0792.1",13,3511,7.38636363636364,8.7775,0.84151109500013,0.780367180682386,"POU5F1B",1
"MA1498.1",5,1479,2.84090909090909,3.6975,0.76833241133444,0.78304234049439,"HOXA7",1
"MA0650.2",10,2770,5.68181818181818,6.925,0.82047915982934,0.783736797201953,"HOXA13",1
"MA0800.1",12,3277,6.81818181818182,8.1925,0.832246788914473,0.785472175062929,"EOMES",1
"MA0874.1",5,1484,2.84090909090909,3.71,0.765743690271992,0.78550358494417,"Arx",1
"MA0496.3",25,6465,14.2045454545455,16.1625,0.878858187442874,0.788709451448884,"MAFK",1
"MA1148.1",16,4285,9.09090909090909,10.7125,0.848626286199215,0.790761965016935,"PPARA::RXRA",1
"MA0775.1",12,3294,6.81818181818182,8.235,0.827951647623779,0.791259447997633,"MEIS3",1
"MA0629.1",7,2024,3.97727272727273,5.06,0.78602227811714,0.792149921233388,"Rhox11",1
"MA0619.1",14,3796,7.95454545454545,9.49,0.838202892997413,0.79240464109088,"LIN54",1
"MA0652.1",10,2796,5.68181818181818,6.99,0.812849525295877,0.793253240924762,"IRF8",1
"MA1578.1",24,6247,13.6363636363636,15.6175,0.873146382991108,0.794571212215396,"VEZF1",1
"MA1577.1",5,1505,2.84090909090909,3.7625,0.755058894593778,0.795607426145423,"TLX2",1
"MA0836.2",8,2292,4.54545454545455,5.73,0.793273044581945,0.795878901359785,"CEBPD",1
"MA0682.2",9,2549,5.11363636363636,6.3725,0.802453725168515,0.79600896142567,"PITX1",1
"MA0785.1",14,3817,7.95454545454545,9.5425,0.83359134970348,0.798968122024629,"POU2F1",1
"MA0877.2",1,365,0.568181818181818,0.9125,0.62266500622665,0.801492458569831,"BARHL1",1
"MA1637.1",26,6758,14.7727272727273,16.895,0.874384567784982,0.801787288841365,"EBF3",1
"MA0863.1",10,2824,5.68181818181818,7.06,0.804790110739119,0.803162075828608,"MTF1",1
"MA0043.3",9,2569,5.11363636363636,6.4225,0.796206518277363,0.803352022198795,"HLF",1
"MA0699.1",6,1801,3.40909090909091,4.5025,0.757155115844733,0.808662583895903,"LBX2",1
"MA0610.1",6,1803,3.40909090909091,4.5075,0.756315232188776,0.809495381992493,"DMRT3",1
"MA0111.1",13,3613,7.38636363636364,9.0325,0.817754069899102,0.813026475142499,"Spz1",1
"MA0122.3",9,2598,5.11363636363636,6.495,0.787318916649171,0.813651770011847,"Nkx3-2",1
"MA1496.1",5,1546,2.84090909090909,3.865,0.73503469363754,0.814264927861824,"HOXA4",1
"MA1504.1",5,1546,2.84090909090909,3.865,0.73503469363754,0.814264927861824,"HOXC4",1
"MA1507.1",5,1546,2.84090909090909,3.865,0.73503469363754,0.814264927861824,"HOXD4",1
"MA0048.2",21,5598,11.9318181818182,13.995,0.852577219136705,0.81462147408901,"NHLH1",1
"MA0467.1",11,3120,6.25,7.8,0.801282051282051,0.816931921103574,"Crx",1
"MA0093.3",14,3878,7.95454545454545,9.695,0.82047915982934,0.817203915935009,"USF1",1
"MA0878.2",8,2351,4.54545454545455,5.8775,0.773365299099029,0.817957785734346,"CDX1",1
"MA1624.1",21,5616,11.9318181818182,14.04,0.8498445998446,0.819091180902971,"Stat5a",1
"MA0035.4",7,2093,3.97727272727273,5.2325,0.76010945576163,0.819486816909385,"GATA1",1
"MA0482.2",10,2889,5.68181818181818,7.2225,0.786683029673684,0.824822536498457,"GATA4",1
"MA0808.1",13,3662,7.38636363636364,9.155,0.806811975572216,0.827411865516567,"TEAD3",1
"MA0630.1",6,1851,3.40909090909091,4.6275,0.736702519522617,0.828652175663707,"SHOX",1
"MA0717.1",6,1851,3.40909090909091,4.6275,0.736702519522617,0.828652175663707,"RAX2",1
"MA0040.1",12,3414,6.81818181818182,8.535,0.798849656494648,0.828992793624429,"Foxq1",1
"MA0897.1",8,2383,4.54545454545455,5.9575,0.762980200663793,0.829151829000656,"Hmx2",1
"MA0770.1",14,3923,7.95454545454545,9.8075,0.811067596690844,0.829872473220386,"HSF2",1
"MA0752.1",7,2125,3.97727272727273,5.3125,0.748663101604278,0.831189102895444,"ZNF410",1
"MA1602.1",6,1858,3.40909090909091,4.645,0.73392699872786,0.831314646305245,"ZSCAN29",1
"MA0909.2",8,2394,4.54545454545455,5.985,0.75947444368497,0.832875366611442,"HOXD13",1
"MA0030.1",10,2916,5.68181818181818,7.29,0.779398927547076,0.833277053345886,"FOXF2",1
"MA0108.2",8,2396,4.54545454545455,5.99,0.758840491728639,0.833545600523335,"TBP",1
"MA0793.1",8,2406,4.54545454545455,6.015,0.755686541222701,0.836865673776541,"POU6F2",1
"MA0115.1",14,3949,7.95454545454545,9.8725,0.805727571997514,0.836892530805222,"NR1H2::RXRA",1
"MA1654.1",30,7884,17.0454545454545,19.71,0.864812508648125,0.837792887631957,"ZNF16",1
"MA0745.2",18,4957,10.2272727272727,12.3925,0.825279219469254,0.838616596306408,"SNAI2",1
"MA1581.1",27,7170,15.3409090909091,17.925,0.855838721947509,0.840031837494757,"ZBTB6",1
"MA0837.1",2,743,1.13636363636364,1.8575,0.611770463722011,0.840864402355021,"CEBPE",1
"MA0614.1",11,3200,6.25,8,0.78125,0.841055628994615,"Foxj2",1
"MA0714.1",9,2691,5.11363636363636,6.7275,0.76010945576163,0.843965306638423,"PITX3",1
"MA1503.1",3,1054,1.70454545454545,2.635,0.646886320510609,0.845563573569685,"HOXB9",1
"MA1621.1",19,5242,10.7954545454545,13.105,0.823766085116715,0.847162978622178,"Rbpjl",1
"MA0037.3",8,2440,4.54545454545455,6.1,0.745156482861401,0.847770514782751,"GATA3",1
"MA1655.1",21,5746,11.9318181818182,14.365,0.83061734645445,0.849137454392431,"ZNF341",1
"MA0721.1",6,1913,3.40909090909091,4.7825,0.712826117948962,0.851108610081857,"UNCX",1
"MA0100.3",11,3237,6.25,8.0925,0.772320049428483,0.851363243222589,"MYB",1
"MA0613.1",12,3513,6.81818181818182,8.7825,0.776337240897446,0.856114497506798,"FOXG1",1
"MA0702.2",6,1929,3.40909090909091,4.8225,0.706913615156228,0.856501339100934,"LMX1A",1
"MA0898.1",8,2474,4.54545454545455,6.185,0.734915852134931,0.858094606571963,"Hmx3",1
"MA0606.1",18,5044,10.2272727272727,12.61,0.811044625477615,0.858533959898355,"NFAT5",1
"MA1549.1",8,2493,4.54545454545455,6.2325,0.729314808737191,0.863617068058823,"POU6F1(var.2)",1
"MA1555.1",6,1953,3.40909090909091,4.8825,0.698226504678117,0.864291718547718,"RXRB(var.2)",1
"MA1537.1",16,4577,9.09090909090909,11.4425,0.794486265318688,0.866399997435287,"NR2F1(var.2)",1
"MA1540.1",19,5338,10.7954545454545,13.345,0.808951258557853,0.867764326862277,"NR5A1",1
"MA0512.2",14,4082,7.95454545454545,10.205,0.779475301768295,0.869468628369971,"Rxra",1
"MA1547.1",8,2520,4.54545454545455,6.3,0.721500721500722,0.871167545975814,"PITX2",1
"MA0068.2",3,1116,1.70454545454545,2.79,0.610948191593353,0.871790736065932,"PAX4",1
"MA0679.2",12,3577,6.81818181818182,8.9425,0.76244694639998,0.871806717723844,"ONECUT1",1
"MA0466.2",2,807,1.13636363636364,2.0175,0.563253351357441,0.872585346186592,"CEBPB",1
"MA0908.1",3,1124,1.70454545454545,2.81,0.606599805888062,0.874873602565409,"HOXD11",1
"MA0795.1",4,1422,2.27272727272727,3.555,0.639304436772791,0.875409263811403,"SMAD3",1
"MA1470.1",4,1422,2.27272727272727,3.555,0.639304436772791,0.875409263811403,"BACH2(var.2)",1
"MA0718.1",5,1710,2.84090909090909,4.275,0.664540138224349,0.875723863011733,"RAX",1
"MA0730.1",14,4114,7.95454545454545,10.285,0.773412295045742,0.876501798724254,"RARA(var.2)",1
"MA0854.1",5,1716,2.84090909090909,4.29,0.66221657130748,0.877604024978162,"Alx1",1
"MA0670.1",12,3604,6.81818181818182,9.01,0.756734940974675,0.878010820617382,"NFIA",1
"MA0905.1",4,1430,2.27272727272727,3.575,0.635727908455181,0.878124849214385,"HOXC10",1
"MA0479.1",10,3086,5.68181818181818,7.715,0.736463795439816,0.879544941841417,"FOXH1",1
"MA0634.1",7,2283,3.97727272727273,5.7075,0.69685023692908,0.880488415528728,"ALX3",1
"MA1155.1",27,7399,15.3409090909091,18.4975,0.829350403617196,0.882493950588288,"ZSCAN4",1
"MA0009.2",4,1445,2.27272727272727,3.6125,0.629128656810318,0.883079691700286,"TBXT",1
"MA0688.1",11,3369,6.25,8.4225,0.742059958444642,0.883977223064492,"TBX2",1
"MA1110.1",7,2301,3.97727272727273,5.7525,0.691398996483742,0.885267874504577,"NR1H4",1
"MA1635.1",24,6695,13.6363636363636,16.7375,0.814719261321203,0.888337704401758,"BHLHE22(var.2)",1
"MA0729.1",11,3391,6.25,8.4775,0.737245650250663,0.888810971339383,"RARA",1
"MA0875.1",4,1470,2.27272727272727,3.675,0.618429189857761,0.890951832409843,"BARX1",1
"MA1489.1",2,852,1.13636363636364,2.13,0.533504054630815,0.891306543302637,"FOXN3",1
"MA0109.1",5,1768,2.84090909090909,4.42,0.642739613327849,0.892915131033484,"HLTF",1
"MA0046.2",8,2613,4.54545454545455,6.5325,0.69582159134398,0.894624635710452,"HNF1A",1
"MA0025.2",9,2889,5.11363636363636,7.2225,0.708014726706316,0.895656964876872,"NFIL3",1
"MA0153.2",5,1779,2.84090909090909,4.4475,0.638765394246001,0.895935782680127,"HNF1B",1
"MA0677.1",15,4503,8.52272727272727,11.2575,0.757071043546726,0.902016146215872,"Nr2f6",1
"MA1103.2",10,3193,5.68181818181818,7.9825,0.71178430088546,0.902966053980465,"FOXK2",1
"MA0776.1",1,531,0.568181818181818,1.3275,0.428008902585174,0.905318951318251,"MYBL1",1
"MA0042.2",10,3212,5.68181818181818,8.03,0.707573870712102,0.906705549836575,"FOXI1",1
"MA0033.2",10,3212,5.68181818181818,8.03,0.707573870712102,0.906705549836575,"FOXL1",1
"MA0848.1",10,3212,5.68181818181818,8.03,0.707573870712102,0.906705549836575,"FOXO4",1
"MA0849.1",10,3212,5.68181818181818,8.03,0.707573870712102,0.906705549836575,"FOXO6",1
"MA0850.1",10,3212,5.68181818181818,8.03,0.707573870712102,0.906705549836575,"FOXP3",1
"MA0802.1",10,3216,5.68181818181818,8.04,0.706693803708729,0.907477435111261,"TBR1",1
"MA1604.1",23,6590,13.0681818181818,16.475,0.793212856945786,0.910341389498663,"Ebf2",1
"MA1419.1",7,2408,3.97727272727273,6.02,0.660676532769556,0.910513219201744,"IRF4",1
"MA1487.1",18,5327,10.2272727272727,13.3175,0.76795740396266,0.910630768435585,"FOXE1",1
"MA0880.1",5,1837,2.84090909090909,4.5925,0.618597515712377,0.910681350192564,"Dlx3",1
"MA0621.1",7,2416,3.97727272727273,6.04,0.658488862131246,0.912195360886307,"mix-a",1
"MA0784.1",14,4305,7.95454545454545,10.7625,0.73909830007391,0.912500096446059,"POU1F1",1
"MA0513.1",28,7852,15.9090909090909,19.63,0.81044783031538,0.912812262609162,"SMAD2::SMAD3::SMAD4",1
"MA0691.1",11,3514,6.25,8.785,0.711439954467843,0.912920315527282,"TFAP4",1
"MA0618.1",5,1854,2.84090909090909,4.635,0.612925370206924,0.914644627991025,"LBX1",1
"MA0766.2",6,2146,3.40909090909091,5.365,0.635431669914428,0.91508668484312,"GATA5",1
"MA0066.1",11,3530,6.25,8.825,0.708215297450425,0.915712381185292,"PPARG",1
"MA0666.1",4,1568,2.27272727272727,3.92,0.579777365491651,0.917529590834352,"MSX1",1
"MA0708.1",4,1568,2.27272727272727,3.92,0.579777365491651,0.917529590834352,"MSX2",1
"MA0876.1",4,1568,2.27272727272727,3.92,0.579777365491651,0.917529590834352,"BSX",1
"MA0007.3",7,2447,3.97727272727273,6.1175,0.650146747408701,0.918461773299654,"Ar",1
"MA1519.1",4,1575,2.27272727272727,3.9375,0.577200577200577,0.919187867151168,"LHX5",1
"MA1120.1",10,3281,5.68181818181818,8.2025,0.692693469285972,0.91929584513122,"SOX13",1
"MA0780.1",2,939,1.13636363636364,2.3475,0.484073966502082,0.920494502832603,"PAX3",1
"MA1530.1",6,2179,3.40909090909091,5.4475,0.625808335767032,0.921893465905066,"NKX6-3",1
"MA0654.1",4,1592,2.27272727272727,3.98,0.571037003197807,0.923092406064449,"ISX",1
"MA0716.1",4,1592,2.27272727272727,3.98,0.571037003197807,0.923092406064449,"PRRX1",1
"MA0701.2",4,1592,2.27272727272727,3.98,0.571037003197807,0.923092406064449,"LHX9",1
"MA0674.1",5,1893,2.84090909090909,4.7325,0.600297747682851,0.923162119879865,"NKX6-1",1
"MA0912.2",3,1282,1.70454545454545,3.205,0.531839455396398,0.923694458475111,"HOXD3",1
"MA1579.1",26,7453,14.7727272727273,18.6325,0.79284729761048,0.924850353693601,"ZBTB26",1
"MA1561.1",3,1295,1.70454545454545,3.2375,0.526500526500526,0.926817703777697,"SOX12",1
"MA0789.1",10,3329,5.68181818181818,8.3225,0.682705699227177,0.927187074617298,"POU3F4",1
"MA0642.1",3,1297,1.70454545454545,3.2425,0.525688652134296,0.927287734057575,"EN2",1
"MA1633.1",20,5969,11.3636363636364,14.9225,0.76151022708235,0.928524944572266,"BACH1",1
"MA0662.1",5,1924,2.84090909090909,4.81,0.590625590625591,0.929390832114693,"MIXL1",1
"MA1154.1",12,3890,6.81818181818182,9.725,0.701098387473709,0.930092279465246,"ZNF282",1
"MA0788.1",13,4159,7.38636363636364,10.3975,0.710398041487246,0.930300527132789,"POU3F3",1
"MA0709.1",4,1626,2.27272727272727,4.065,0.55909650005591,0.930400618716493,"Msx3",1
"MA0703.2",7,2521,3.97727272727273,6.3025,0.631062709602971,0.931890200805148,"LMX1B",1
"MA1479.1",6,2237,3.40909090909091,5.5925,0.609582639086439,0.932714088339556,"DMRTC2",1
"MA0890.1",4,1649,2.27272727272727,4.1225,0.551298307514196,0.934985171314311,"GBX2",1
"MA0598.3",31,8793,17.6136363636364,21.9825,0.801257198391282,0.93546781174412,"EHF",1
"MA1520.1",8,2828,4.54545454545455,7.07,0.642921435000643,0.93555999104726,"MAF",1
"MA0597.1",18,5514,10.2272727272727,13.785,0.74191314670096,0.935660919932042,"THAP1",1
"MA0484.2",15,4733,8.52272727272727,11.8325,0.720281197779613,0.936026577332424,"HNF4G",1
"MA1111.1",13,4205,7.38636363636364,10.5125,0.702626743054805,0.936440660633114,"NR2F2",1
"MA0857.1",12,3939,6.81818181818182,9.8475,0.692376930000692,0.936804138996498,"Rarb",1
"MA0806.1",9,3118,5.11363636363636,7.795,0.656014927984139,0.936971064495223,"TBX4",1
"MA0807.1",9,3118,5.11363636363636,7.795,0.656014927984139,0.936971064495223,"TBX5",1
"MA0690.1",10,3396,5.68181818181818,8.49,0.669236534960917,0.937101873284312,"TBX21",1
"MA1521.1",9,3123,5.11363636363636,7.8075,0.654964631909877,0.93768825087278,"MAFA",1
"MA1100.2",23,6814,13.0681818181818,17.035,0.767137177468848,0.937713139598781,"ASCL1",1
"MA0896.1",5,1973,2.84090909090909,4.9325,0.575957240934433,0.938328650792575,"Hmx1",1
"MA1572.1",6,2277,3.40909090909091,5.6925,0.598874116660678,0.939389541646912,"TGIF2LY",1
"MA0791.1",11,3688,6.25,9.22,0.677874186550976,0.939485586728752,"POU4F3",1
"MA1418.1",21,6323,11.9318181818182,15.8075,0.754820065273964,0.939676547025907,"IRF3",1
"MA0114.4",15,4764,8.52272727272727,11.91,0.715594229448134,0.939746580444293,"HNF4A",1
"MA0712.2",9,3144,5.11363636363636,7.86,0.65058986814712,0.940624129702897,"OTX2",1
"MA1607.1",14,4507,7.95454545454545,11.2675,0.705972527583355,0.94073983049167,"Foxl2",1
"MA0661.1",4,1681,2.27272727272727,4.2025,0.540803634200422,0.940911787267434,"MEOX1",1
"MA0143.4",9,3156,5.11363636363636,7.89,0.64811614241272,0.942247482477959,"SOX2",1
"MA0713.1",6,2296,3.40909090909091,5.74,0.593918276845106,0.942350638444543,"PHOX2A",1
"MA1620.1",17,5328,9.65909090909091,13.32,0.725156975156975,0.94393423943276,"Ptf1a(var.3)",1
"MA0797.1",10,3449,5.68181818181818,8.6225,0.658952529059807,0.944103716389507,"TGIF2",1
"MA0099.3",13,4269,7.38636363636364,10.6725,0.692093102493665,0.944218210200821,"FOS::JUN",1
"MA1625.1",21,6374,11.9318181818182,15.935,0.748780557377984,0.944837688884841,"Stat5b",1
"MA0860.1",12,4004,6.81818181818182,10.01,0.681137044773408,0.944857064886234,"Rarg(var.2)",1
"MA1597.1",21,6381,11.9318181818182,15.9525,0.747959140060692,0.945516397899686,"ZNF528",1
"MA0680.1",2,1044,1.13636363636364,2.61,0.435388366422849,0.945950223204669,"PAX7",1
"MA0130.1",41,11372,23.2954545454545,28.43,0.819396923864036,0.94720258101551,"ZNF354C",1
"MA0102.4",6,2330,3.40909090909091,5.825,0.585251658213031,0.947331213937568,"CEBPA",1
"MA0640.2",34,9668,19.3181818181818,24.17,0.799262797607853,0.947574354567342,"ELF3",1
"MA0720.1",3,1404,1.70454545454545,3.51,0.485625485625486,0.948755747513989,"Shox2",1
"MA0832.1",11,3771,6.25,9.4275,0.662954123574649,0.949495948655808,"Tcf21",1
"MA1104.2",8,2931,4.54545454545455,7.3275,0.620328153593251,0.949726180297131,"GATA6",1
"MA0124.2",7,2644,3.97727272727273,6.61,0.601705405033695,0.949981703779449,"Nkx3-1",1
"MA0660.1",11,3779,6.25,9.4475,0.661550674781688,0.95038047660524,"MEF2B",1
"MA0644.1",4,1745,2.27272727272727,4.3625,0.520969002344361,0.95132204389532,"ESX1",1
"MA0794.1",3,1429,1.70454545454545,3.5725,0.477129588396208,0.952844609694193,"PROX1",1
"MA0804.1",3,1429,1.70454545454545,3.5725,0.477129588396208,0.952844609694193,"TBX19",1
"MA0887.1",2,1092,1.13636363636364,2.73,0.416250416250416,0.954817289526229,"EVX1",1
"MA0705.1",3,1444,1.70454545454545,3.61,0.472173256106774,0.955150491561092,"Lhx8",1
"MA0002.2",21,6491,11.9318181818182,16.2275,0.735283819554348,0.955295140067238,"RUNX1",1
"MA1622.1",17,5455,9.65909090909091,13.6375,0.708274310474127,0.956068014303306,"Smad2::Smad3",1
"MA0879.1",3,1452,1.70454545454545,3.63,0.469571750563486,0.956337032035667,"Dlx1",1
"MA0074.1",6,2403,3.40909090909091,6.0075,0.567472477584837,0.956751839893752,"RXRA::VDR",1
"MA1150.1",7,2705,3.97727272727273,6.7625,0.588136447655856,0.957265682090018,"RORB",1
"MA1119.1",11,3855,6.25,9.6375,0.648508430609598,0.958134689452312,"SIX2",1
"MA0087.1",10,3585,5.68181818181818,8.9625,0.633954608850006,0.959068122027081,"Sox5",1
"MA0047.3",11,3875,6.25,9.6875,0.645161290322581,0.959990218090903,"FOXA2",1
"MA0481.3",11,3882,6.25,9.705,0.643997939206595,0.960622397605193,"FOXP1",1
"MA1501.1",3,1486,1.70454545454545,3.715,0.458827847791509,0.961061261034,"HOXB7",1
"MA1608.1",4,1827,2.27272727272727,4.5675,0.497586704483256,0.962211386398137,"Isl1",1
"MA1580.1",5,2146,2.84090909090909,5.365,0.529526391595357,0.962359493075683,"ZBTB32",1
"MA1138.1",11,3912,6.25,9.78,0.639059304703476,0.963233430676102,"FOSL2::JUNB",1
"MA0913.2",7,2766,3.97727272727273,6.915,0.575165976467495,0.963588337765068,"HOXD9",1
"MA0489.1",15,5016,8.52272727272727,12.54,0.679643323183993,0.963738533366583,"JUN(var.2)",1
"MA0161.2",18,5818,10.2272727272727,14.545,0.703146973342917,0.963801946469039,"NFIC",1
"MA0866.1",7,2772,3.97727272727273,6.93,0.573921028466483,0.964162461727028,"SOX21",1
"MA1509.1",1,749,0.568181818181818,1.8725,0.303434882874135,0.964357416091662,"IRF6",1
"MA0727.1",5,2168,2.84090909090909,5.42,0.524152968802415,0.964709708630446,"NR3C2",1
"MA0151.1",42,11888,23.8636363636364,29.72,0.80294873363514,0.965193033378245,"Arid3a",1
